text,label
بنظر من مشکلاتي مانند باتري در اين محصول ديده ميشه و اينکه بهتر است منتظر s4 يا مدل جديد تر اچ تي سي باشيم.,3
زوم 5 برابر هم برای گرفتن عکس های پرتره مناسب است.,3
در کل،  ایسوس برای این تبلت سفارش گوگل،  در طراحی و ساخت چیزی کم نگذاشته و با توجه به قیمت بسیار مناسب آن،  می‌توان مشخصات ظاهری آن را بسیار فراتر از انتظار دانست.,3
پیشتر و در نقد و بررسی صفحه نمایش گوشی‌های ساخت اپل با تراکم پیکسلی 326ppi،  از واژه شگفت انگیز استفاده نمودیم.,3
من خودم از طرفدارانه اپل هستم ..,3
اگر قيمت مناسب داشته باشه حتما مي خرم!,3
صفحه نمایش آن از کیفیت مناسبی بهره می‌برد و حتی در شرایط آفتابی نیز عمل‌کرد خوبی را نشان داده است.,3
داک کیبورد نیز،  این تبلت را به یک نت بوک ایده آل تبدیل می‌کند.,3
سلام دوستان من اين تبلتو امروز خريدم فعلا نظري ندارم فقط از ديجي کالا ممنونم چون خيلي سريع يعني 1 روزه رسوندش اراک,3
ظاهر کیبورد بسیار ساده بوده،  کلیدها بزرگ و با فاصله مناسب از هم قرار دارند و از حالت Swipe نیز پشتیبانی می‌شود.,3
من اين هارد رو 4 روزه خريدم سرعتش خوبه.,3
سرعت گوشي هم واقعا رفته بالا .,3
زيرا تمام قطعات بکار برده در اکثر موبايل ها محصول يک شرکت مي باشد و فقط قدرت ان ها کم و زياد است .,3
این در حالی است که صفحه نمایش این گوشی مجهز به فن‌آوری Bravia می‌باشد که کیفیت بالای تصویر را نیز تضمین می‌کند.,3
به هر حال،  هم گوشی و هم تبلت جزو وسایلی هستند که  طرفداران بسیاری دارند،  پس اگر خواهان داشتن هر دوی آن‌ها با حداکثر هماهنگی هستید،  پدفون بهترین گزینه برای شما محسوب می‌گردد.,3
با صفحه ي 4 اينچي يک رديف به برنامه ها اضافه شده در ضمن اپل مثل اکثر برند ها نيست که هر موبايلش رو با يک قيافه بده بيرون اپل ميخواهد شکل اوليه ي خودش رو حفظ کنه.,3
آندرويد 4.0.4 ريختم روش که نه داغ ميکنه نه هنگ و نه شارژش تا 1و نيم روز تموم ميشه.,3
هرچند که این لنز همان فاصله ی کانونی 28-200 میلی متر را پوشش می دهد و بزرگنمایی در حد 7 برابر را می تواند ایجاد کند،  با این حال این لنز از لنزی که بر روی دو مدل قبلی وجود داشت کاملا سریع تر است.,3
همچنين در صورت کاهش توان باتري گيم پد بي سيم،  چراغ اطراف پاور به صورت چشمک‌ زن به کاربر هشدار خواهد داد.,3
نرم افزار سیستم عامل به کار رفته بر روی این تبلت نسخه 4.0 از سیستم عامل قدرتمند اندروید می‌باشد.,3
بي‌نظير و عالي باورم نشده يه گوشي ميتونه با اين قيمت اين کيفيت رو داشته باشه فقط لوازم جانبيش گير نمياد مثل قاب از هر نظر عالي ,3
گوشي مناسب، خوب و کارايي است.,3
این دوربین مجهز به یک فلاش Pop-up قدرتمند با برد موثر 3.7 متر نیز هست.,3
در خصوص گارانتي گويا شرکت مايکروتل وارد کننده گوشي مي باشد،  اما گارانتي گوشي تعويض نبوده و فقط جهت تعمير مي باشد.,3
من همين الان سفارش دادم چون با اين مشخصات قيمت واقعيش بالاتر از اينا بايد باشه.,3
یک پردازشگر گرافیکی ARM Mali هم به این سخت افزار قدرتمند کمک می‌کند که حتی کارهای گرافیکی و سنگین‌ترین بازی‌ها را هم به راحتی پردازش کند.,3
• طراحی،  ساخت و صفحه‌ی نمایش طراحی گوشی پدفون در یک کلمه زیباست.,3
تو اين گوشي 410 مگابايت فضا براي نصب برنامه ها بهتون داده ميشه که کافيه.,3
يکمي از لحاظ سخت افزاري نسبت به اس2 ضعيف هست ولي هم طراحي زيباتري داره و هم جديدتره .,3
واقعیت این است که شفافیت صدا نسبت به مدل‌های قبلی کاملا افزایش یافته است.,3
برای مثال می‌توان به قابلیت تشخیص لبخند و قابلیت پانورامای سه بعدی اشاره کرد.,3
تقريبا همه موبايل هاي هوشمند از HotSpot پشتيباني مي کنن پس جاي هيچ نگراني نيست.,3
از نظر من ايکس باکس خيلي از پلي استيشن سرتره و تنها نقطه قوت پلي استيشن بازي god of war 3 مي باشد.,3
صفحه کلید QWERTY را که به صورت کشویی بیرون می‌کشیم با کلیدهای بزرگ و مناسبی روبرو می‌شویم که برای تایپ کردن و نوشتن کاملا مناسب هستند.,3
از دیگر راه های ارتباطی این گوشی،  می‌توان به قابلیت DLNA اشاره نمود.,3
کنتراست و زاویه‌دید صفحه نمایش مناسب و نسبتاً خوب است و روشنایی صفحه‌نمایش بسیار بالاست.,3
این پرینتر مناسب استفاده های اداری و شرکتی می‌باشد و به راحتی می‌توان آن را در شبکه به اشتراک گذاشت.,3
این زیبایی زمانی بیشتر به چشم می‌آید که تبلت را روشن می‌نمایید و هماهنگی بین قالب قرمز رنگ منتخب فوجیتسو با بدنه دستگاه را مشاهده می‌نمایید.,3
در کل راضي هستم  و ميتونم به جرات بگم در اين رنج دوربيني به پاش نميرسه.,3
خوب، Hero به طرز شگفت انگیزی کوچک و سبک وزن است.,3
این در حالی است که این کارت گرافیکی از فن‌آوری NVIDIA Optimus نیز بهره می‌برد.,3
"توي خريدش شک نکنيد 
ممنون ديجي کالا",3
حدود 3 ساعت به طور مداوم کار گرافيکي و مونتاژ سنگين باهاش انجام داديم و به خوبي از پس پردازش اون بر اومد.,3
نصبت به قيمتش امکاناتش واقعا عاليه و به نظر من تنها ايرادش صداشه که بدون هدفون اصلا به درد گوش کردن موسيقي نميخوره.,3
جمع بندیدر مجموع نوکیا  با توجه به ابعاد و اندازه صفحه نمایش و رنگ بندی متنوع،  توانسته گوشی تقریبا زیبایی را به ارمغان بیاورد.,3
با این حال ظاهر کمی جدی تر شده و در چینش دکمه ها نیز تغییراتی ایجاد شده است.,3
هرچند که این دوربین از داشتن لنز با توانایی زوم 20 برابر F770 محروم است،  اما توانایی زوم 15 برابر آن نیز باعث می‌شود تا بتوانید سوژه‌هایی کاملا دوردست را هم با کیفیتی کاملا بالا ثبت کنید.,3
اما با وجود پشتیبانی این گوشی از Wi-Fi،  3G و GPRS و همچنین به لطف سخت افزار مناسب و سیستم عامل به روز،  مرورگری اینترنت در این گوشی لذت بخش صورت می‌پذیرد.,3
پر کار .,3
همانطور که گفتیم PJ600 از آن دوربین های مجهز به پروژکتور داخلی است.,3
اما Desire V با دارا بودن پردازنده یک گیگاهرتزی،  صفحه نمایش 4 اینچی،  دوربین 5 مگاپیکسلی و نسخه 4.0 سیستم عامل اندروید،  امکانات متنوع و مناسبی را در قالب یک گوشی هوشمند دو سیم کارته در اختیار کاربران قرار می‌دهد.,3
صفحات روان باز شده،  حرکت دادن و زوم کردن در صفحات بدون کوچک‌ترین مشکل یا کاهش سرعتی بوده و بطور کامل از فلش پشتیبانی می‌شود.,3
در آزمون سرعت اجرای جاوا اسکریپت، آیفون 5 حدود 50% سریع‌تر از غول LG یعنی Optimus G عمل نمود.,3
کاملا کوچک است و به راحتی در کف دست جای می گیرد.,3
هوشمندي دوربين آدمو شگفت زده ميکنه!,3
نظر کلي : از اينکه وايلد فاير رو با ري عوض کردم راضي هستم هرچند که به وايلد فاير عادت کرده بودم.,3
با دسترسی به فروشگاه Android Market می‌توانید به هزاران برنامه، بازی و نرم افزار نوشته شده برای آن دسترسی پیدا کنید.,3
3- سخت افزار و نرم افزار روش کاملاً مچ هستند.,3
گوشي خوش دستيه.,3
"بي صبرانه منتظر خريدشم 
",3
خوشبختانه یک چیزی که فدای کوچک سازی این دوربین نشده،  چشمی است.,3
در کل،  به نظر می‌رسد Xperia E Dual به توفیق بسیاری دست پیدا کند.,3
برای اینکه لرزش دست شما بر روی سنسور تصویر ثبت نشود این دوربین مجهز به لرزش گیر تصویر مکانیکی می‌باشد.,3
JVC GZ-MG335،  مجهز به تنظیمات از پیش تعیین شده ای مثل تنظیم سفیدی در حالت های مختلف،  حالت های تصویربرداری از پیش تنظیم شده،  مثل ساحل،  نور شمع،  طلوع و غروب آفتاب،  آتش بازی،  منظره،  ورزش و .,3
حافظه RAM این دستگاه نیز یک گیگابایت است که برای اجرای روان چند برنامه به طور همزمان،  بسیار مناسب است و البته چیپ گرافیکی به کار رفته در آن نیز از نوع NVIDIA GeForce است.,3
و برنامه و بازي خوري مناسب .,3
البته لازم به ذکر است که کیفیت مکالمه با قلم به خوبی کیفیت مکالمه با گوشی نیست،  اما در چنین شرایطی مسلما بسیار کاربردی و رضایت بخش خواهد بود.,3
کیفیت ساخت آن نیز همانند اکثر گوشی‌های ساخت HTC بسیار خوب و امیدوار کننده است.,3
تبلت خوبيه اما اگه يه کم بيشتر بودجه داشته باشين برين گلکسي 10 رو بگيرين خيلي بهتره,3
ما در هر نسخه از مجموعه گردو،  ضمن اینکه تمام نرم‌افزارها را به آخرین نسخه آپدیت می‌کنیم،  نرم‌افزارهای جدید بسیاری نیز به مجموعه اضافه می‌کنیم.,3
این چیپ از پردازنده ARM Cortex-A9 استفاده کرده و به راحتی جوابگوی تمامی برنامه‌ها و بازی‌های سیستم عامل iOS می‌باشد.,3
گوگل قصد دارد خواندن کتاب‌ها و مجلات الکترونیکی را به یکی از کاربرد های مهم تبلت خود تبدیل کند به همین دلیل تعدادی از کتاب‌ها و مجلات مطرح و پرطرفدار را در فروشگاه خود عرضه کرده است  و به طور کلی می‌توان گفت که خواندن کتاب‌های الکترونیکی بر روی صفحه نمایش هفت اینچی Nexus 7 تجربه خوبی خواهد بود.,3
سلام دوستان من اين تبلت رو امروز خريدم خيلي خوبه فقط قبل از خريد در مورد صفحه نمايشش دو دل بودم اما الان که دارم باهاش کار ميکنم خيلي هم خوبه هيچ مشکلي هم نداره.,3
و در ضمن دوربين عکاسي خيلي قوي داره ولي احساس مي کنم قيمتش بايد کمي منطقي تر بشه گرچه قيمتش نسبت به امکاناتش خوبه .,3
من خودم با اين گوشي در تاريکي عکس گرفتم و اين گوشي به خوبي از پس آن ها برآمد!,3
به لطف وجود سیستم عامل اندروید،  امکان شخصی سازی صفحات،  اضافه کردن ویجت ها،  تغییر تصاویر پس زمینه و..,3
"فرمت های موسیقی و ویدیویی قابل پشتیبانی توسط iPod تنوع زیادی دارند؛ بدین صورت که می تواند فایل هایی با فرمت های MP3 (16 to 320 Kbps)،   MP3 VBR،   AAC (16 to 320 Kbps)،   Protected AAC (from iTunes Store)،  Audible (formats 2, 3 and 4)،   WAV،   و  AIFFرا اجرا نماید.",3
با وجود اینکه دقت بالا،  نقش مهمی در کیفیت صفحه نمایش بازی می‌کند،  تکنولوژی‌های دیگر استفاده شده در صفحه نمایش Retina MacBook Pro باعث شده است که کیفیت صفحه نمایش این لپ‌تاپ،  با اختلاف زیاد از تمام لپ‌تاپ‌های موجود در دنیا تا به این تاریخ بیشتر شود.,3
"گوشي واقعا زيبا و باريک و سبکي هستش و با اينکه صفحه نمايشش "" 3.3 هست ولي بخاطر اينکه کشيده و باريک ساخته شده در ظاهر صفحه نمايشي بزرگتر نشون ميده.",3
اما سونی برای این مورد نیز چاره اندیشیده تا از این مشکل بکاهد.,3
بهترين انتخاب در حال حاضر اين اسکنر هست.,3
نتايج مصرف اين گوشي که کاملا قابل قبوله.,3
عاgي واقعاً راضيم ازش .,3
يکي از بهترين مدلهاي که قرار به زودي بياد!,3
سونی اریکسون Live with Walkman به طور پیش فرض از سیستم عامل اندروید 2.3 (نان زنجبیلی) استفاده می‌کند که به رابط کاربری مخصوص این کمپانی یعنی Timescape مجهز شده است.,3
نمایشگرنخست باید گفت که Apple 4 از نمایشگری کاملا نوین بهره می‌برد.,3
"سلام
گوشي خوب و مناسبي است اما هندزفري نداره.",3
برچسب ال سي ديش گيرم نيومد يه معمولي انداختم فعلا.,3
جنس بدنه هم که واقعا محشره که با اولين کار باهاش ميشه فهميد که htc واقعا يه غول در برابر ديگر شرکت هاست.,3
اين به نظر من ميتونه انتخاب خوبي باشه چون هم سبکه هم نسبتا قدرتمند,3
اگر هم ، فضا کم آوردين ميتونيد خيلي راحت برنامه ها و بازي ها رو به مموري کارتتون انتقال بدين.,3
از لحاظ امکانات چيزي از گوشي هاي گرون قيمت کم نداره (مثل desire hd و.,3
دوستان کار کردن با تب2 خيلي راحته نسبت به تب 6200 کمي راحت تره تو دست کار باش دلنشينه و نکته مهم تو تکنولوژي جديدشه سخت افزارش خيلي بهتر شده و نسبت به پي1000 ميشه گفت محشره نکته آزار دهندش هنگ کردنشه که به طور مداومه مثل تبه پلاس کمي گرما تو قسمت راستش زياده تو اينترنت و سرعتش واقعاً تکه بسيار سريع و بي نقص نسبت به دو مدل قبلي بدنه محکمي داره جالب اينه که نه تو پکش خبري از نرم افزار هست نه هند فري کيفيت صفحش خوبه و زاويه ديده بالايي داره کيفيتش با تب پلاس تقريبا يکيه شايد يکم رنگهاش زنده تر باشن از نظره برنامه کلا سامسونگ ضعيف کار کرده تو مدل اول پي 1000 بهتر بود در کل بايد بگم نسبت به قيمتش خدماته خوبي داده کلا کيفيت اين دستگاه بالاتره تا هر دو تب 7 اينچ قبل نداشتن فلش و دوربين ضعيف دلتونو نزنه چون يکم با تبلت کار کنيد ميبينيد دوربينه خيلي با کيفيت و داشتن فلاش واجب نيست و در کل نيازي بش احساس نميشه اين تب با انرويد 4 واقعاً با ارزشه همه برنامه ها باش به راحتي انجام ميشه نداشتن قدرت بيشتر مثل تب پي6200 پلاس نگرانتون نکنه چون اصلا هيچ تاثيره منفي تو کاراش نداره دوربين جلوييش هم تا دو مدل قبلي ضعيف تر شده ولي مطمعن باشيد هيچ کاري بي حکمت نيست و واقعا نيازي نداره که سامسونگ براش تعبيه نديده.,3
با توجه به قيمت ساير گوشي ها با همين سخت افزار در حدود 30% ارزانتر مي باشد.,3
تلویزیون هوشمند سامسونگ شما به دلیل دارا بودن دقت تصویری دو برابر تلویزیون های اچ دی معمولی،  تجربه دیداری شگرفی می آفریند که شما را از مرز صفحه تلویزیون فراتر برده و در تصاویر نفس گیر خود غوطه ور خواهد ساخت.,3
در حالت واید 28 میلی متر به راحتی می‌توانید میدان دیدی کاملا گسترده داشته باشید و عکس یک چشم انداز طبیعی بزرگ را ثبت کنید.,3
این مدت زمان بالا مزیت فوق‌العاده‌ای است که کارآمدی خودش را در سفر نشان می‌دهد.,3
بهترين گوشيه.,3
از نظر سرعت اجرا و کيفيت صفحه نمايش و آنتن دهي با اين گوشي هيچ مشکلي نخواهيد داشت.,3
شخصا به تمام کساني که دنبال يک گوشي Android نسبتاً قوي و در عين حال با قيمت مناسب مي گردند،  اين گوشي را پيشنهاد مي کنم.,3
اندودی که سامسونگ بر روی شیشه‌ی نمایشگر به کار برده وظیفه‌ی خود را به خوبی انجام می‌دهد.,3
ايول دقيقا اون چيزيه که مد نظر منه!,3
شما می توانید عکس هایی که گرفته اید را به صورت بیسیم به گوشی هوشمند،  تبلت یا لپ تاپ خود منتقل کنید و یا اینکه برای پرینت مستقیم به یک پرینتر ارسال نمایید.,3
درون این گوشی یک باتری 1110 میلی‌آمپری جای داده شده که توانایی شارژدهی نسبتاً خوبی را به گوشی ارایه می‌دهد به طوری که می‌تواند تا 7 ساعت زمان مکالمه،  500 ساعت زمان انتظار و 35 ساعت زمان پخش موسیقی را پشتیبانی کند.,3
این تبلت مجهز به چیپ NFC نیز می‌باشد و می‌تواند از طریق Android Beam با سایر دستگاه های مجهز به این فناوری تبادل اطلاعات داشته باشد.,3
این دوربین‌ها اصولا مناسب افرادی هستند که ظاهر و همچنین عملکردهای حرفه‌ای DSLR‌ها را می‌پسندند،  ولی لنز همه کاره‌ی این دوربین‌ها را به لنز قابل تعویض و معمولا گران قیمت DSLR‌ها ترجیه می‌دهند.,3
صفحه نمایش در جلوی این گوشی،  صفحه نمایش بسیار بزرگ 4.7 اینچی Super LCD2 با رزولوشن 720x1280 و روکش ضد خش Gorilla Glass قرار دارد که کیفیت بی‌نظیری را ارائه می‌دهد.,3
در قلب این دوربین سنسور تصویر 20 مگاپیکسلی BSI-CMOS قرار گرفته است.,3
کيفيت ساخت بدنه اش با اينکه خيلي عالي نيست ولي باز هم کيفيت قابل قبولي داره..,3
و اين خيلي بهتر است از اينکه گوشي شب 20% شارژ داشته باشد!,3
من که راضي ام.,3
در حقیقت می‌توان به جرات گفت که کمتر تبلتی در بازار وجود که دوربینی به خوبی دوربینStylistic    داشته باشد.,3
با اين قيمت تو اين اوضاع انتخاب خوبيه!,3
مشتعل از سرعت انتقال سریعUSB فلش درایو S007 ای دیتا به همراه USB2.0 با مشخصه سرعت انتقال بالا،  به سرعت انتقال به میزان 30MB/s برای خواندن و 8MB/s برای نوشتن دست یافته است که 10% سریعتر از USB2.0 فلش درایوهای معمولی است.,3
ايکس باکس خوراک بازي کردنه.,3
من اين گوشي رو يه چند هفته است که دارم و استفاده ميکنم ،  واقعا خوب و دوست داشتني و خبري از هنگ کردن و ..,3
ميتونين با استفاده از کلام،  منوهاي سيستم رو جابجا کنين يا خاموش کنين که احساس خيلي پيشرفته اي به آدم ميده  (داشتن کينکت الزاميست).,3
بزرگنمایی 16 برابر نیز کاملا برای ثبت سوژه‌های دوردست مناسب می‌باشد.,3
فلاش led هم قدرت زيادي نداره که از سوني اريکسون بعيده ابعادش هم واسه کسايي که مث من گوشي رو تو جيب شلوارشون ميذارن خيلي مناسبه و اصلا اذيت نميکنه.,3
من اين گوشي رو تو تخفيف ويژه که 7 ارديبهشت ديجي کالا گذاشته بود خريداري کردم ،  گوشي بي نظيريه چراکه من وقتي روشنش کردم اگر درست خاطرم باشه حدود 36 % شارژ داشت و هرچي خواستم باهاش کار کنم تا شارژش بشه 15% و خالي بشه نشد ( از عکس گرفتن و بازي کردن بگير تا هر کار ي که بشه فکرش رو کرد ) و با شارژ 28% زدمش براي شارژ و اين برام جالب بود.,3
ظاهر آن نیز در نوع خود خاص است و اتفاقا برخلاف بسیاری از دوربین های هم رده لنز آن در قسمت میانی قرار گرفته است.,3
نمایشگر دقیقا همان ابعاد و رزولوشن مدل پیشین را دارد و به همان صورت از نوع چرخنده می باشد.,3
شما می‌توانید با کج کردن گوشی به یک طرف در آن  Zoom IN و یا Zoom Out کنید.,3
گوشي خيلي خوبيه به نظر مياد پردازنده بالا و دوربين همراه با فلش و فوکوس اتوماتيک.,3
اگر بسیاری از گوشی‌های دیگر حتی مدل‌های نسبتا ارزان قیمت‌تر سامسونگ را دیده باشید دارای ویجت‌های انتخابی بر روی صفحه‌ی خانگی خود هستند که برای مثال آب و هوای منطقه‌ی زندگی شما بر روی آن نمایش داده می‌شود.,3
کاربرانی که به مصرف انرژی اهمیت می‌دهند حتما خوشحال می‌شوند که این پرینتر دارای ویژگی به نام Auto on/Auto off است که باعث می‌شود وقتی پرینتر احساس می‌کند که مورد استفاده قرار نمی‌گیرد به صورت خودکار به مود Sleep برود.,3
يکي از بهترين تغييري که کرد اين بود که شارژ بيشتر نگه ميداره.,3
طبق معمول دوربین های سونی،  علاوه بر کارت های حافظه ی SD از کارت های حافظه ی Memory Stick Duo نیز پشتیبانی می شود.,3
با عرض سلام من اين گوشي را 3 روز است که خريده ام اندرويد 4 به خوبي به روي ان کار ميدهد درباره ي پردازنده ام من تا به حال مشکلي نديدم  من توصيه ميکنم که اين گوشي را بخريد رنگ سفيدش قشنگ تره ممنون,3
اپل رو واقعا دوست دارم.,3
حذف کلیدهای سخت افزاری از زیر صفحه نمایش،  به سونی این امکان را داده است که فضای زیری صفحه نمایش را کوچک‌تر کرده و در نهایت بدون افزایش سایز کلی دستگاه،  صفحه نمایش بزرگ‌تری بر روی آن قرار دهد.,3
با اطمينان ميگم اين بهترينه.,3
•	دارای ورودی پرسرعت USB یکی از امکانات منحصر به فرد گیرنده‌های دیجیتال امکان پخش آن‌ها می‌باشد که شما می‌توانید با اتصال فلش و هارد اکسترنال تا حجم 500 گیگابایت به گوش دادن موسیقی،  نمایش عکس و همچنین پخش فایل‌های فیلم با فرمت‌های گوناگون و با کیفیت فول اچ دی بپردازید.,3
تجربه چندرسانه ای کامل در منزل تلویزیون سامسونگ با ورودی های واسط چندرسانه ای وضوح بالا (HDMI) نشیمن خانه شما را به یک مرکز سرگرمی های چندرسانه ای تبدیل خواهد کرد.,3
خلاصه دوربين جالبيه,3
ولي مطمئن شدم که ion بهتر از acro s هست.,3
سرعت چاپ خوبي دارد - کيفيت چاپ خوب است - تنها ايرادي که دارد بسيار زود جوهر تمام مي کند ,3
تجربه مشاهده خود را با بالا بردن دقت نمایش اچ دی VOD به کیفیت حیرت‌انگیز فول اچ دی ارتقا بخشید.,3
به نظرم از لحاظ قيمتي اگر در حد نوت 2 بود خوب بود.,3
در آينده شايد بخرمش.,3
"این دوربین علاوه بر شوتینگ مود Full Auto از شوتینگ مودهای P,A,S,M می‌باشد که مخصوص حرفه‌ای‌ترها و کسانی که می‌خواهند خلاقانه‌تر عکاسی کنند و تسلط بیشتری بر روی تنظیمات نوردهی دوربین خود داشته باشند مناسب است.",3
هرچند که 6D مجهز به GPS و Wi-Fi داخلی است ولی به طور کلی می توان گفت که D600 با توجه به بهره گیری از سیستم فوکوس خودکار پیشرفته تر،  دو شیار کارت حافظه،  چشمی اپتیکال با توانایی 100 درصد میدان دید،  و فلاش داخلی دوربین مجهز تری می باشد.,3
• طراحی و ساخت نوکیا Asha 302 با ابعاد 58×115 میلی متر و وزن 106 گرم،  جزو گوشی‌های خوش دست با کاربری آسان برای کاربران قرار دارد.,3
امکانات ورژن جديد اندرويد با شناسه  587 0 b  -  تقريبا کليه نقايص اندرويد 4 روي گوشي لايو با اين ورژن حل شده است سرعت مناسب کارکرد گوشي-سرعت مناسب در حين فيلم‌برداري در حالت اچ دي-شماره‌گير هوشمند مناسب-عدم مشکل واي فاي و.,3
امکاناتش در اندازه ي قيمتش خوبه ولي اگه سيستم عامل آندرويد بود بهتر مي شد,3
اما یکی دیگر از مواردی که برای ما بسیار جذاب بود،  ابعاد و وزن این تبلت است.,3
این را هم بگوییم که سیستم عامل سیمبین از قدیم الایام از Multi Tasking یا اعمال چند وظیفه‌ای و Copy & Paste نیز پشتیبانی می‌کند.,3
با اینکه سامسونگ با تولید گوشی‌های سری Note قصد داشت یک دستگاه مابین گوشی و تبلت ها را تولید نماید،  اما در واقع این LG است که با تولید Optimus VU به این هدف نائل گشته است.,3
اما در نهایت با همه این اوصاف باید بگوییم که صفحه نمایش این تبلت برای کارایی‌های آن مناسب و کافیست.,3
من اين گوشي را 7 ماه پيش خريدم و اصلا مشکل بک خوردن که بعضي از دوستان گفتن نداره چون در سري هاي جديد اين مشکل رفع شده است.,3
در مجموع من فکر مي کنم هر کس که قصد خريد داره و مي خواد محصولي را امتحان کنه که ازش راضي باشه حتما اين گوشي رو بخره.,3
مرورگر این گوشی از چندین تب مختلف پشتیبانی کرده و همچنین سازگاری با تکنولوژی Flash امکان نمایش ویدیو های آنلاین را فراهم می‌آورد.,3
اما اين مدل اچ تي سي غوغا کرده.,3
گوسي خوبي به نظر مياد منم پس از بررسيهاي زياد بالاخره سفارش دادم,3
گوشي بسيار خوبيه  رزولوشن پايين صفحه محسوس نيست تاچ خوبي داره و سخت افزارش مناسبه,3
در کل ما از دوربین راضی بودیم و به کمک پردازنده‌ی A4 عکاسی واقعا سریع شده است.,3
Hp زمان راه اندازی و Setup را با استفاده از فن آوری Smart Install Technology به طور چشمگیری کاهش داده است که به شما اجازه می‌دهد تا بدون احتیاج به یک CD جداگانه برای نصب،  فقط پرینتر را به رایانه متصل کنید تا سپس عمل نصب به صورت خودکار انجام گیرد.,3
تلوزيون خوبي است بهترين قابليتي که خودم هم متعجب کرد دوربين واقعا عالي است که روي هوا دست آدم رو تشخيص ميده و کيفيت خوبي داره که اين واقعا من رو متعجب کرد البته بايد بگم که توي نور زياد عملکرد عالي داره ولي چند نکته اي است که به عزيزاني که مي خواهند اين تلوزيون را بگيرند بگويم:  1.اگر براي قابليت هاي اين تلوزيون مي خواهيد اون را بگيرد بايد بگويم که حتما بايد شبکه بي سيم اينترنت مثل: وايمکس و وايرلس داسته باشيد .,3
پلی استیشن‌2 یک سیستم کامپیوتری مختص سرگرمی است که از مزیت‌های آن نسبت به یک پی سی می‌توان به وزن سبک،  اندازه‌ی کوچک و قیمت مناسب آن اشاره کرد.,3
من دنبال يه گوشي با ابعاد و کارايي مناسب بودم و حتي ميتونستم خود s3 يا sony ion و يا T و TX رو بگيرم ولي S3 MINI بيشتر نظرم رو جلب کرد.,3
نقاط قوت:1) ابعاد مناسب اين گوشي هم صفحه نمايش بزرگي رو فراهم مياره و هم بسيار ظريف و سبکه.,3
گوشي جالبي است به خصوص سفيدش.,3
بلندگوهااپل بلندگوهای MacBook Pro 2012 را به طور کامل از نو طراحی کرده است و می‌توانیم بدون اغراق بگوییم که این بلندگوها یکی از بهترین بلندگوهاییست که تا به امروز بر روی لپ‌تاپ‌ها دیده بودیم.,3
NFC - 4G - DLNA - DualCore - SuperAMOLED - البته با قيمت نسبتا مناسب.,3
"اگر نداشته باشيد تلوزيون اصلا کاربرد نداره
2.اين تلویزيون بسيار خوبي است ولي تو ايران زياد کارآمد نيست زيرا بيشتر برنامه هاي کاربرديش مثل برنامه اصلي ورزش تلوزيون فيلتر است و نمي تونيد از برنامه هاي کاربردي ان استفاده کنيد (البته ايران خودش چند تا برنامه و بازي عالي در سامسونگ اپس گذاشته است)
در پايان بايد به مرورگر خود تلوزيون بپردازم که واقعاً عاليه و من از اون راضي بودم ولي اگر کاربران بتوانند براي راحتي خودشون يک کيبرد و موس بي سيم هم بگيرند راحت‌تر مي توانند از مرورگر استفاده کنند و
کيفيت تلوزيون که براي شبکه هاي ايران کيفيت خوبي ندارد ولي براي فيلم هاي فول اچ دي عاليه 

اميدوارم تونسته باشم راهنماييتون کرده باشم",3
مرورگری اینترنت در مرورگر استاندارد ویندوز یعنی  Internet Explorer با وجود پشتیبانی آن از Wi-Fi با سرعتی مبهوت کننده صورت می‌پذیرد.,3
اما با پشتیبانی این گوشی از Wi-Fi،  GPRS، GPS و Edge کاربر می‌تواند با روش‌های مختلف،  لذت مرورگری اینترنت با گوشی موبایل را نیز تجربه نماید.,3
در کل همانطور که گفتیم،  دوربین های سامسونگ ST64 و ST68 دوربین هایی ارزان قیمت و مناسب استفاده های معمولی هستند.,3
پس اگر به دنبال داشتن یک گوشی دو سیم کارته بزرگ هستید بدون شک Galaxy Grand Duos انتخاب شماست،  نهایتا مدل تک سیم کارته آن هم برای طرفداران گوشی‌های بزرگ ولی با قیمت ارزان تر تولید شده است.,3
فقط خوشکله و زومه بالايي داره و خوش دسته.,3
البته يکم قيمتش بالاست که با توجه به قابليت هايي که داره مي‌ارزه.,3
براحتي ميشه گفت که اين يه تبلت درست و حسابيه.,3
خوشبختانه این مشکل به طور کامل در مدل جدید حل شده است.,3
"من اين گوشي رو پنجشنبه 91/9/2 خريدم گوشي خوبيه
 اثر انگشت روي بدنه مي مونه براي يه مدت کوتاه
سرعتش عاليه و چيزي که براي من مهمه و اين گوشي هم داره: باتريش زود خالي نميشه
به لطف پردازنده گوشي تو بازي و پردازش سنگين مشکلي نداره",3
حدود يکساله اين دوربين رو دارم همه چيزش عاليه.,3
"با سلام 
من حدودا دو ماهه که خريدمش و گوشي خيلي خوبيه و دوستي که گفته بودن صداي اهنگش در محيط باز کمه برن هر گوشي ديگه اي رو ميخوان امتحان کنن امکان نداره کيفيت صداش به پاي ايون برسه .",3
"انصافا گوشي غوليههههههه
",3
دوربین‌هایی با اشکال،  ابعاد و توانایی‌های مختلف که همگی برای یک هدف،  و آن هم عکاسی هرچه آسان‌تر و سریع‌تر ساخته شده‌اند.,3
بدون شک يکي از کوچيک‌ترين هارد هاي اکسترناليه که تا حالا داشتم.,3
